5849.591269,3-7
5852.271369,5-4
5853.028588,12-11
5853.259698,14-3
5853.531390,1-3
5858.523390,1-12
5859.611078,3-9
5862.472738,2-5
5865.917689,4-10
5871.630748,5-4
5872.327169,14-7
5874.554130,12-4
5880.188292,10-2
5884.559902,13-10
5887.135390,10-11
5891.224061,6-5
5897.406074,8-5
5905.781091,10-3
5908.799676,1-7
5909.226016,11-3
5909.781476,6-12
5914.164920,9-5
5918.722145,8-13
5921.079529,14-11
5925.856149,9-2
5926.837741,14-12
5928.840878,5-11
5930.756831,11-10
5936.292213,7-12
5949.792243,13-14
5951.078773,6-7
5951.497991,5-7
5953.341759,10-13
5961.384095,14-5
5982.428738,1-8
5982.665404,9-5
5984.304656,4-10
5986.891385,4-8
5995.883310,7-1
5999.247646,5-6
6001.482186,4-5
6016.019963,11-1
6021.312292,9-11
6030.430947,12-3
6037.073006,11-12
6053.339528,13-3
6057.942976,2-4
6064.011395,13-4
6066.816162,3-7
6071.354299,7-10
6082.455199,5-6
6094.276384,2-5
6103.504423,3-2
6108.009034,5-4
6110.721190,14-5
6112.882033,7-5
6114.868648,7-6
6127.039896,10-14
6131.429424,1-4
6137.842521,11-14
6142.237541,2-1
6142.662120,7-5
6145.039178,5-4
6146.761948,10-8
6160.580490,13-11
6165.236769,14-8
6167.059424,12-10
6169.932781,2-1
6178.860784,9-5
6181.864487,4-8
6186.766653,2-11
6188.565302,11-6
6190.789087,3-5
6196.607129,9-5
6197.495013,6-14
6202.000021,5-9
6209.358829,6-10
6230.703090,2-4
6233.712381,14-4
6237.519267,14-1
6257.954359,5-7
6264.263292,12-7
6272.397823,13-12
6275.381693,5-2
6275.949658,3-1
6282.968626,5-1
6283.365575,3-1
6288.355633,8-1
6289.734514,13-12
6296.339295,4-2
6300.441564,5-8
6303.302334,3-14
6305.914199,6-11
6307.333354,13-11
6335.514932,1-11
6338.765584,3-5
6351.602270,3-1
6352.111459,4-7
6352.211515,9-1
6352.981983,5-14
6354.522180,7-13
6371.445169,12-2
6371.993786,2-1
6374.941638,8-2
6382.699725,8-7
6384.151572,5-7
6385.528286,4-5
6386.483752,13-11
6386.706928,5-8
6390.196458,9-13
6393.497268,7-5
6394.470944,9-7
6397.765088,12-3
6400.552446,5-2
6405.299063,13-10
6406.417041,1-7
6407.448148,11-6
6415.808270,4-2
6420.453368,1-2
6426.122451,8-12
6427.805933,14-1
6431.305206,14-10
6433.213135,13-5
6437.773310,5-9
6450.273270,12-2
6452.948351,12-1
6455.381628,13-10
6460.212893,9-11
6462.954169,7-9
6464.785960,6-14
6464.876114,9-14
6471.711167,5-9
6474.560795,4-3
6482.089260,14-5
6483.773975,8-10
6492.395189,6-11
6498.979569,10-13
6500.042801,5-8
6506.071325,6-5
6506.244193,10-13
6510.382588,5-7
6516.441073,4-1
6521.552171,8-5
6522.926965,9-10
6524.661988,5-9
6525.465302,13-5
6534.559995,4-2
6538.140265,14-10
6544.226503,1-14
6546.920775,6-10
6549.187334,10-2
6560.584443,2-12
6571.566735,11-5
6576.985945,5-9
6581.190105,13-6
6590.018928,5-1
6591.579682,1-5
6593.120883,5-3
6599.312497,7-10
6603.803495,9-8
6609.591608,3-2
6614.609076,1-3
6616.661291,14-13
6617.159128,14-1
6623.095148,11-6
6631.260715,7-8
6634.291538,5-4
6635.823416,8-5
6643.300802,11-14
6644.137387,5-4
6644.995786,5-6
6648.437703,13-2
6651.047768,4-12
6656.752326,7-5
6656.813031,5-8
6667.566400,1-11
6668.883493,5-4
6671.639175,7-8
6671.746258,4-6
6673.626820,5-11
6676.449801,14-10
6688.136927,3-6
6688.986809,8-4
6689.534176,14-4
6697.556484,6-9
6707.721559,2-9
6710.473064,13-11
6713.378668,1-11
6721.882712,9-5
6724.356628,7-3
6726.751568,3-6
6729.020412,9-6
6730.132079,2-5
6731.416407,1-13
6733.243516,3-8
6733.515961,5-13
6736.005395,10-4
6742.057388,11-13
6750.250227,13-10
6750.788681,10-1
6752.600369,13-7
6760.759997,10-12
6773.261343,2-8
6774.781905,3-4
6775.566424,3-8
6782.895962,11-4
6784.297048,5-10
6788.579095,6-10
6798.943856,1-11
6800.104420,11-13
6801.504851,6-9
6804.875975,5-12
6805.228928,6-2
6808.051472,11-12
6811.485517,4-5
6813.747987,8-13
6819.148052,6-10
6823.542681,1-5
6827.020521,5-2
6833.791209,14-1
6834.408461,3-1
6835.194274,9-3
6836.528016,5-2
6837.298062,12-1
6846.412769,10-12
6854.017448,3-4
6863.040537,1-5
6865.026367,6-1
6872.641037,10-12
6883.535049,9-12
6889.385079,6-11
6896.844999,12-9
6901.470153,7-13
6901.519952,14-7
6903.109968,14-8
6904.305184,7-14
6907.324088,11-6
6910.634491,8-9
6920.616963,5-6
6921.820511,12-5
6936.823085,4-7
6937.483772,5-4
6943.633896,8-5
6945.153793,14-6
6948.462944,10-4
6952.305205,5-2
6952.505220,5-1
6955.960725,3-8
6960.274995,12-9
6961.479551,13-3
6961.872134,5-11
6965.586067,11-6
6966.791229,7-5
6967.568461,1-8
6968.671102,11-6
6972.060738,8-7
6974.591686,10-7
6976.526136,5-8
6977.027009,4-9
6978.017146,13-5
6981.822682,5-10
6983.866662,5-9
6984.674981,7-1
6991.480225,7-9
6994.646265,11-8
6996.339287,2-14
7010.572382,11-2
7013.656829,12-13
7014.318756,13-6
7016.926249,7-5
7018.157342,7-2
7025.628475,14-10
7031.672421,5-3
7031.985447,2-6
7032.575662,4-13
7037.050985,10-9
7039.849469,12-9
7041.344912,14-12
7044.023760,13-4
7044.621254,10-11
7047.151117,11-4
7050.501908,14-11
7061.415944,13-1
7065.207371,11-9
7068.641879,8-6
7068.798389,3-5
7071.608378,5-6
7074.916149,2-9
7079.282300,9-2
7080.785549,5-12
7092.237159,10-6
7097.183223,1-7
7102.300869,9-6
7117.494567,1-5
7130.029583,2-7
7130.583944,1-14
7139.725956,13-8
7142.750546,11-1
7146.456401,3-5
7146.541059,3-2
7146.818049,7-5
7153.179963,1-3
7155.008006,13-2
7171.494926,13-11
7183.174003,13-6
7186.286093,9-11
7189.845434,5-4
7193.462173,6-13
7196.559991,12-4
7203.229723,7-14
7220.303243,14-5
7221.932082,5-6
7224.081951,14-2
7226.072626,14-11
7226.399443,11-4
7227.089831,7-1
7227.890757,4-11
7233.342140,11-5
7234.139451,7-2
7237.764960,1-8
7252.768410,14-8
7254.868109,2-12
7283.976168,6-10
7285.127893,7-6
7286.886188,12-11
7287.502913,2-14
7288.169925,13-4
7290.260370,6-10
7296.216152,5-9
7300.469483,6-10
7301.478838,1-6
7301.748153,11-4
7302.063396,7-1
7303.670001,11-9
7306.861323,10-14
7306.864578,11-8
7307.308732,10-9
7311.698141,2-4
7312.760720,7-5
7312.941904,3-9
7319.600595,14-5
7319.913144,6-3
7325.356998,6-11
7325.573532,11-9
7333.479586,11-5
7336.038894,13-6
7337.686747,3-5
7338.641301,6-14
7345.510026,12-9
7347.666717,5-3
7350.927752,5-11
7352.475144,3-4
7353.265675,14-12
7354.742520,13-9
7355.930205,4-3
7361.337349,12-1
7368.275343,10-5
7374.243667,6-4
7375.640649,11-10
7377.292870,5-1
7388.812918,3-7
7391.290349,7-9
7394.752030,11-9
7394.965004,12-5
7400.956120,14-11
7403.298617,13-12
7404.278305,3-12
7406.857088,7-2
7407.754216,14-13
7409.491515,3-13
7411.283832,8-10
7413.575110,8-14
7415.231612,3-7
7415.970004,11-5
7423.118675,5-13
7426.144117,13-5
7428.041864,9-5
7432.009873,3-6
7432.430052,13-10
7433.829482,4-6
7435.591304,4-9
7438.225338,10-9
7446.170500,4-2
7448.527240,9-1
7450.625685,8-5
7454.310352,7-9
7460.257917,5-1
7461.796604,9-7
7466.341435,14-2
7468.143671,5-11
7468.217554,5-3
7468.524456,5-7
7468.731571,9-5
7470.724291,2-4
7471.728862,6-1
7475.036181,5-12
7480.358458,14-4
7482.757304,9-7
7487.988677,8-4
7489.433848,10-13
7490.271880,5-10
7497.231036,8-3
7500.474426,12-7
7501.455288,5-14
7503.230984,2-4
7511.852147,8-7
7512.104661,7-4
7519.790283,1-4
7520.275552,5-14
7528.676814,10-6
7531.735105,6-5
7532.266015,7-1
7533.554571,12-3
7535.556620,14-7
7539.248682,6-14
7545.481588,10-5
7552.904990,1-10
7553.898662,5-6
7557.371726,5-3
7563.307864,12-14
7564.154475,2-14
7570.773179,11-7
7571.881144,11-7
7575.466447,3-5
7578.228936,1-13
7581.291524,5-14
7588.951028,5-11
7589.547512,14-6
7590.754174,4-3
7604.151360,10-1
7608.115703,7-11
7617.371346,11-1
7618.413349,3-10
7619.957004,5-8
7623.454654,14-6
7629.466464,6-7
7632.326693,12-10
7632.638205,9-5
7634.989977,12-7
7640.847975,13-3
7649.379826,14-5
7649.754460,13-9
7651.745081,9-5
7661.422614,3-6
7666.721641,14-3
7670.559599,9-7
7671.288162,8-14
7674.016332,4-6
7676.182745,5-6
7678.969724,11-5
7681.692846,9-6
7682.072984,2-13
7688.757477,4-11
7691.077213,7-1
7691.917288,8-12
7695.754149,3-5
7697.316783,5-1
7697.861064,4-9
7701.353105,5-12
7701.433691,8-10
7711.401664,14-7
7714.776965,6-4
7716.009816,12-1
7727.064857,12-5
7730.547104,2-9
7730.603689,13-12
7735.740862,4-9
7735.959582,1-13
7737.258617,2-4
7740.630047,5-13
7744.945306,8-5
7757.250074,10-2
7764.060920,1-5
7764.847888,4-8
7768.031802,12-5
7768.463377,9-5
7773.327229,3-9
7775.553084,5-9
7779.790447,1-5
7780.071161,14-2
7782.795433,1-7
7785.088220,12-6
7785.264093,12-5
7789.576621,14-5
7805.149609,13-6
7810.647603,12-5
7823.926232,8-10
7824.332700,5-8
7828.414779,11-10
7831.910722,11-2
7834.315170,12-3
7840.798344,3-9
7842.924510,12-2
7843.289694,5-3
7847.306486,1-13
7854.941174,13-7
7856.790981,14-3
7860.751597,10-4
7861.394084,5-9
7876.492965,2-6
7891.823268,7-1
7891.885089,5-3
7896.003373,1-9
7906.577992,10-13
7909.460361,11-5
7909.795448,5-14
7915.016471,12-10
7917.796205,3-12
7919.468783,11-2
7919.709031,2-7
7920.713616,12-5
7927.510556,3-4
7930.054015,9-4
7933.095270,9-2
7937.210781,2-10
7939.128001,1-10
7944.839249,13-14
7949.984387,1-5
7950.063883,5-13
7954.147090,6-5
7954.256497,9-11
7957.073221,4-12
7967.432449,5-13
7974.486513,8-3
7975.933093,5-12
7986.724478,1-7
7987.486276,10-2
7992.335647,7-14
7998.125910,7-5
7998.286545,3-1
7999.484089,4-13
8002.565215,9-2
8024.850640,4-2
8025.574771,13-3
8028.051721,4-2
8037.088493,5-8
8037.844708,10-12
8045.040282,1-11
8050.479123,14-2
8056.831300,12-5
8058.507863,1-5
8062.213995,1-5
8062.851825,10-7
8064.173522,7-6
8070.806790,7-6
8071.287141,14-9
8074.416047,8-13
8074.768994,4-14
8081.346346,4-14
8085.451693,7-4
8085.971746,4-5
8094.535090,4-3
8098.750845,4-11
8102.882120,10-5
8103.203265,2-5
8110.210922,8-6
8115.015032,7-10
8116.954820,11-4
8117.272691,11-10
8123.191055,3-7
8124.186976,1-4
8130.404657,7-2
8133.917646,12-6
8135.774587,8-5
8138.156826,6-4
8139.481286,6-8
8142.322778,9-1
8150.952280,3-6
8154.268764,14-5
8156.230993,4-13
8160.939130,10-5
8175.494166,1-13
8176.307971,12-6
8179.593739,3-5
8188.365382,8-12
8191.586371,6-5
8192.664208,1-6
8193.489120,4-3
8198.384666,11-5
8201.786235,3-9
8202.112038,14-8
8202.559504,9-7
8204.024706,13-9
8207.228595,3-6
8209.543658,8-9
8210.935012,5-6
8212.060844,3-4
8215.631503,3-8
8221.809404,4-13
8223.688914,4-9
8226.150170,13-1
8230.943496,9-13
8232.760781,8-10
8238.708899,6-11
8238.716417,13-1
8239.941084,9-2
8243.381099,4-9
8243.865863,11-2
8244.031978,6-5
8247.876850,3-12
8251.169922,1-14
8255.383932,9-4
8262.937883,13-5
8264.492898,6-11
8273.984405,14-7
8281.822146,1-13
8294.014255,7-4
8295.467964,1-3
8295.732640,5-13
8301.769176,7-1
8302.620991,9-13
8302.859165,4-6
8307.997150,9-7
8312.772128,8-11
8317.216780,14-1
8317.678456,12-14
8322.687892,1-7
8323.808702,10-5
8326.562553,6-7
8331.074676,6-9
8332.803901,8-14
8334.575260,10-13
8341.738044,3-7
8345.983129,4-2
8353.119664,5-2
8353.327806,14-9
8359.324890,1-10
8360.155438,2-5
8361.716719,13-14
8365.909038,9-13
8372.124394,13-8
8376.201664,12-4
8379.023799,7-8
8382.103892,3-2
8385.808400,10-4
8386.764674,11-1
8388.620467,2-8
8390.881526,1-2
8391.333982,11-13
8393.589275,7-2
8398.289270,13-3
8398.321958,6-12
8399.981207,13-9
8410.741739,13-11
8420.176880,7-9
8420.713098,2-5
8430.302183,13-11
8440.293206,6-12
8444.283860,14-8
8445.237659,6-11
8447.758691,13-5
8448.394695,4-8
8451.579049,12-13
8451.997287,8-2
8453.986835,11-5
8454.595508,12-8
8459.134712,10-13
8460.854339,6-3
8468.410631,14-2
8475.436419,3-6
8476.114789,10-4
8481.364344,11-7
8486.681493,12-1
8487.942417,4-9
8494.940637,11-14
8495.188628,13-3
8496.731575,1-13
8501.417759,10-14
8507.971268,5-1
8519.605851,14-2
8522.875212,1-5
8528.118797,8-3
8540.054932,7-13
8550.961598,3-4
8552.543547,10-5
8554.871063,12-4
8560.779455,14-6
8563.733837,14-1
8564.070469,3-8
8573.669760,5-7
8575.631179,1-7
8576.315237,2-11
8577.939753,9-5
8578.052324,3-5
8587.849712,14-5
8588.451793,7-1
8588.453009,2-3
8601.117725,3-14
8602.589173,10-3
8606.495258,6-13
8608.327681,8-6
8609.985558,12-4
8620.341113,14-11
8625.605943,2-13
8627.244081,8-9
8634.257163,5-12
8640.146282,4-6
8648.212474,9-5
8650.404329,8-4
8652.641189,8-6
8661.880647,7-11
8664.362897,5-4
8666.168616,8-4
8670.027508,7-6
8674.806899,6-3
8677.742552,4-3
8678.057205,13-4
8696.604985,14-4
8697.406635,14-6
8700.918454,5-13
8702.506339,10-13
8702.713409,2-9
8703.776184,13-1
8705.893145,13-6
8706.080247,5-13
8706.479441,5-14
8709.388627,13-14
8711.455936,11-10
8711.679633,4-6
8713.193542,4-11
8714.213807,14-5
8722.007975,5-1
8732.407230,14-13
8740.782649,5-11
8749.827498,9-10
8752.430903,9-5
8753.443665,1-3
8757.431343,5-11
8758.442604,7-3
8768.667644,4-6
8769.656874,10-4
8773.155050,5-7
8776.977427,11-2
8777.396415,2-8
8782.654994,6-8
8785.260254,14-12
8790.032571,5-10
8793.156103,12-2
8799.218287,8-7
8799.686611,5-13
8800.684427,3-6
8805.244904,5-2
8805.633888,13-7
8807.692632,5-13
8812.656032,8-1
8813.256641,7-9
8815.317591,7-4
8820.134186,5-8
8821.056800,6-8
8822.535001,4-8
8825.435847,5-12
8833.098032,5-12
8836.036593,2-9
8843.667576,7-1
8846.269881,5-1
8846.734597,5-8
8855.735127,6-5
8858.034011,7-8
8858.604268,9-13
8861.946183,5-14
8864.249207,7-8
8864.259310,13-5
8865.704123,5-8
8866.255950,6-10
8868.282573,5-4
8869.830274,9-5
8881.505515,7-2
8881.694738,7-5
8883.108060,13-8
8883.217704,14-11
8885.131042,7-10
8886.869267,1-5
8888.421216,7-13
8889.252346,8-5
8890.757581,13-5
8897.954176,13-10
8907.309832,12-4
8910.302780,9-3
8913.726813,11-6
8914.861783,6-2
8926.968895,13-7
8927.058834,1-5
8929.876250,3-4
8932.868366,4-9
8935.712545,10-4
8946.304656,4-6
8949.917614,8-10
8950.412138,5-14
8950.869153,8-5
8954.469398,13-8
8954.536630,3-11
8956.479779,8-5
8962.516264,5-1
8965.019859,13-4
8985.758104,4-11
8988.283951,11-12
8989.949356,6-10
8990.320999,12-14
8992.714867,8-10
8994.890327,3-10
8999.937434,3-7
9003.446443,5-12
9011.632492,6-4
9014.210503,1-2
9016.396003,10-5
9016.843093,3-11
9022.316598,9-6
9023.873037,7-11
9026.368824,1-8
9030.697300,9-10
9033.858574,4-3
9034.672068,5-13
9039.083315,2-1
9039.734038,8-6
9049.337522,12-9
9071.701975,6-2
9088.688626,5-8
9091.314266,11-10
9093.069872,4-5
9096.401902,4-5
9102.190928,5-8
9103.205987,4-7
9107.269933,7-10
9108.931152,6-5
9110.831369,3-14
9111.112507,14-10
9116.275971,8-14
9117.927623,1-13
9121.198975,13-1
9124.238748,11-13
9132.309744,8-10
9137.558272,11-5
9142.958595,10-2
9153.782206,4-7
9161.180567,2-10
9161.821373,4-5
9169.925256,2-7
9178.335183,1-5
9179.170924,12-8
9180.482119,5-4
9186.258559,1-8
9194.941752,2-7
9195.207537,6-7
9201.099234,5-7
9209.308416,12-13
9211.688789,7-6
9212.723345,10-14
9213.869357,14-7
9214.956969,4-9
9222.593192,10-11
9228.254570,4-13
9229.450451,12-1
9234.905155,8-4
9241.715345,12-8
9242.937066,9-8
9252.032590,4-1
9255.844958,2-6
9256.111687,12-5
9258.141080,5-6
9259.801983,13-8
9260.673714,13-5
9264.616912,11-1
9266.841419,1-10
9278.738595,11-5
9281.129299,13-6
9284.494246,10-14
9293.742179,5-8
9293.767119,12-8
9295.268648,3-1
9304.680516,5-12
9308.931380,10-14
9316.219218,11-12
9316.495537,6-8
9322.764627,9-4
9323.965558,6-2
9325.483410,5-7
9327.237530,5-8
9330.232089,10-7
9337.719660,9-2
9342.075404,9-6
9346.806420,2-4
9347.845432,9-11
9352.663029,5-12
9354.553876,1-5
9361.696958,13-9
9365.461042,7-13
9366.219910,9-13
9368.212074,5-7
9372.579655,9-5
9376.748267,1-3
9377.764559,12-3
9378.690394,4-5
9384.081362,7-8
9384.463248,10-11
9387.412414,7-3
9393.462126,12-8
9394.373206,2-14
9394.473190,3-7
9408.011441,3-10
9414.877733,9-1
9419.884119,4-8
9425.363883,5-13
9431.960540,5-1
9434.544273,1-12
9444.288760,5-1
9456.901868,5-12
9461.791617,11-5
9467.068178,1-2
9467.282723,13-5
9468.070498,5-7
9471.275998,4-3
9477.397314,12-14
9477.538191,14-5
9486.470935,14-7
9495.998823,3-7
9496.165875,9-13
9501.290646,13-12
9506.258537,9-4
9507.672408,11-5
9511.003719,5-6
9511.794856,10-2
9514.023011,10-4
9523.310287,5-4
9525.474468,4-7
9528.185961,3-12
9529.771425,5-4
9534.372489,1-6
9537.177265,3-5
9539.122567,11-5
9542.151590,11-4
9546.073265,2-11
9556.752870,6-11
9558.189632,14-6
9559.023380,8-13
9560.126105,12-5
9561.289860,13-2
9564.344060,5-2
9564.857177,5-10
9565.663709,13-6
9568.061985,12-3
9568.093252,14-8
9570.048664,3-9
9579.049599,14-2
9580.359047,5-11
9583.895468,5-3
9588.393038,14-4
9593.166616,9-5
9606.336041,1-4
9609.204488,2-7
9610.087664,1-5
9615.365234,5-10
9615.975394,12-4
9618.219087,9-11
9618.443786,4-3
9619.396467,3-2
9620.713180,3-8
9624.419863,9-13
9633.209261,2-6
9633.517269,5-2
9645.785914,10-5
9647.312674,9-5
9648.664031,1-13
9648.791290,14-3
9650.214336,12-9
9650.219266,12-9
9652.050590,12-2
9657.103738,13-12
9660.143437,7-11
9661.233622,1-12
9674.496807,5-3
9683.194900,10-5
9687.027165,6-1
9688.281368,6-3
9690.211195,7-4
9690.519007,14-5
9695.985261,10-5
9700.004460,10-7
9704.689930,10-9
9709.016258,5-11
9711.570068,5-3
9714.339648,3-5
9716.173330,14-5
9717.529090,5-7
9717.847284,1-5
9721.458371,5-6
9724.789212,3-1
9734.685344,6-5
9736.945185,11-5
9754.732354,1-2
9755.037803,13-12
9757.678958,6-1
9760.429925,5-1
9763.981369,4-2
9772.263354,2-1
9775.567021,5-13
9780.000253,6-2
9787.583245,14-7
9802.684982,1-9
9803.194009,14-5
9810.164604,12-2
9812.161439,9-2
9817.181739,14-5
9823.730901,14-5
9824.127488,7-10
9824.343187,2-7
9833.259858,1-5
9836.296519,14-1
9843.222539,14-10
9843.772170,11-5
9846.773919,12-8
9850.073239,4-7
9850.487436,6-14
9854.645983,4-7
9855.846054,14-1
9859.738983,1-5
9860.415816,5-14
9865.105203,4-12
9868.501762,6-8
9873.868267,1-5
9877.988563,13-2
9884.184645,5-14
9884.199520,5-11
9884.597779,4-11
9886.658620,14-8
9888.758408,8-11
9891.459573,12-3
9895.193710,13-10
9896.843766,8-12
9898.209790,1-10
9899.550630,9-12
9901.139033,5-3
9903.918991,11-13
9913.694372,13-5
9914.605119,14-1
9920.978449,3-8
9925.673203,10-13
9927.882246,7-9
9931.518290,1-9
9935.844132,4-5
9943.359987,2-7
9943.599483,2-5
9946.976963,3-14
9949.315831,10-7
9950.630935,5-7
9958.950914,5-4
9960.236136,6-3
9964.600875,6-5
9970.387090,5-4
9977.590748,5-12
9978.196921,3-5
9981.914189,8-13
9982.847637,5-13
9989.131428,9-11
9989.184013,6-4
9991.292220,1-5
9999.761000,6-2
9999.904457,6-5
10001.198596,10-1
10005.566545,8-12
10006.528841,6-7
10020.020178,10-9
10021.431256,11-7
10024.118510,10-5
10026.217431,13-14
10029.815441,6-13
10030.233667,6-5
10033.548277,11-10
10036.687328,14-5
10037.222324,10-11
10038.216385,8-14
10038.402785,11-3
10041.044765,10-8
10042.138857,8-13
10045.054560,3-4
10048.791139,13-8
10052.338569,8-5
10053.416661,6-5
10056.827995,13-11
10061.050530,6-13
10064.318339,10-6
10064.371682,6-11
10064.391594,4-2
10065.758457,5-4
10069.443532,6-3
10070.721411,13-1
10076.253244,5-10
10084.932789,4-1
10090.020466,7-14
10090.371145,7-11
10094.044035,1-5
10101.265981,8-2
10110.632479,14-7
10110.894205,10-5
10114.303805,5-14
10115.410218,3-14
10118.297689,1-2
10120.364969,10-14
10128.720446,13-10
10129.164788,5-8
10129.953894,5-2
10135.049347,8-1
10141.605897,5-13
10142.943313,6-5
10160.494523,12-11
10164.538469,14-11
10169.869890,6-7
10170.036285,6-3
10175.182942,3-14
10178.391530,5-12
10178.736330,13-5
10179.444990,6-1
10180.667693,4-12
10200.314056,5-9
10201.732177,3-12
10205.143581,13-5
10206.330252,6-5
10208.509746,11-3
10211.057986,5-1
10211.127926,5-12
10211.340459,5-1
10214.559870,12-2
10215.331263,10-2
10217.451882,7-6
10217.538184,1-8
10220.578429,5-1
10221.751150,2-9
10225.913898,6-13
10231.458484,12-6
10244.238618,5-6
10252.798415,10-3
10256.609615,6-11
10260.700374,1-4
10275.904041,4-3
10278.674755,2-5
10281.359132,8-14
10283.078125,4-13
10284.662711,10-11
10284.969081,12-3
10290.685881,8-12
10294.336879,2-5
10311.723744,12-13
10312.788373,5-12
10313.923627,5-7
10315.236130,13-2
10316.759220,10-5
10317.446277,2-3
10321.674110,4-14
10323.564699,6-1
10323.826858,2-4
10325.475298,7-1
10328.693958,14-1
10328.919309,11-12
10332.854239,4-5
10341.967872,4-10
10345.509099,6-7
10351.019893,14-5
10351.246641,7-4
10351.453441,5-2
10357.159820,7-5
10363.391075,3-10
10364.139866,12-6
10365.207033,13-6
10366.360227,9-13
10370.658531,5-8
10371.780509,13-12
10380.058192,5-10
10385.793627,5-8
10387.268243,3-7
10390.514941,8-10
10397.570482,2-1
10398.728179,14-3
10399.634636,12-3
10403.248005,2-1
10426.263239,5-3
10426.995540,1-10
10429.568007,14-3
10429.640971,7-12
10430.466607,5-6
10437.190057,6-2
10448.343887,10-12
10449.580642,5-8
10450.950254,2-6
10451.365328,8-4
10455.401139,10-5
10457.521464,5-7
10463.731097,1-14
10465.185322,13-14
10467.855852,14-5
10474.072077,6-5
10474.443579,8-5
10475.570102,13-1
10482.724671,13-10
10492.406722,4-1
10503.598090,9-11
10512.248648,4-11
10513.112475,4-5
10514.320890,12-3
10515.802707,7-5
10516.255988,2-6
10519.655754,4-10
10521.415620,12-10
10521.803554,3-6
10527.222439,2-6
10528.431656,14-3
10530.301794,12-7
10532.631847,7-2
10537.012997,3-6
10545.085716,13-11
10556.518715,6-7
10558.483225,1-5
10565.819867,12-5
10571.876289,1-14
10575.542048,11-13
10577.682377,12-1
10577.784334,10-14
10579.806057,7-4
10596.200013,7-5
10597.515734,14-4
10612.301027,4-5
10619.246257,2-5
10625.450909,5-13
10635.389524,2-9
10638.254914,5-3
10646.148826,9-1
10649.643528,13-6
10655.406686,2-1
10655.700774,1-5
10656.018531,3-5
10661.332803,8-10
10661.862637,5-13
10663.684611,4-3
10663.857593,3-9
10673.940644,3-1
10681.375025,9-11
10694.107552,8-14
10706.355316,13-4
10709.158491,10-5
10710.978533,10-13
10712.311558,6-9
10714.799518,5-2
10716.350135,12-9
10721.476620,10-7
10722.619395,10-8
10733.077142,5-6
10736.078411,7-9
10736.589641,2-12
10738.087031,7-6
10738.862437,14-6
10742.490390,2-5
10747.555260,5-4
10749.175580,9-10
10755.641904,14-5
10756.222520,9-5
10759.797980,9-10
10760.007057,5-6
10761.441481,5-4
10765.378767,1-10
10769.841686,1-3
10772.281447,11-6
10778.245585,14-13
10780.347609,1-8
10783.842831,5-10
10784.336843,11-4
10789.203852,5-10
10791.128744,11-10
10794.606441,13-5
10797.274290,1-7
10798.274107,13-5
10805.076962,12-8
10808.728403,1-11
10811.219046,3-9
10811.324955,10-12
10811.655293,6-5
10817.839705,10-7
10820.195333,3-9
10821.307340,4-1
10828.190635,3-13
10828.420905,12-2
10830.310238,5-8
10831.236840,2-8
10843.947887,13-6
10845.929934,7-13
10850.731596,5-3
10851.094016,4-11
10853.511684,6-5
10853.844652,2-1
10857.248981,8-2
10863.863554,11-12
10867.936421,8-5
10870.926218,13-4
10876.724993,14-3
10880.251315,12-11
10880.469234,8-3
10884.732420,1-6
10890.379794,1-8
10894.256989,10-5
10897.446129,5-2
10912.925405,14-4
10914.499949,5-14
10921.105881,2-5
10924.074487,12-8
10926.544783,3-11
10928.586173,14-4
10928.925424,3-14
10933.543622,4-8
10936.869227,9-12
10942.822511,3-1
10954.300156,5-14
10973.500373,10-9
10975.897595,4-3
10977.306742,5-8
10977.677337,9-7
10983.005454,13-7
10986.720164,2-7
10992.344893,1-14
11005.479023,1-2
11006.613233,2-7
11007.313423,11-5
11007.787628,11-7
11008.425282,9-1
11017.343323,5-10
11018.197242,8-13
11019.707529,13-5
11022.928798,10-14
11023.010854,5-12
11026.995286,13-5
11030.881829,14-13
11030.913502,8-5
11031.390737,13-6
11034.288379,9-3
11044.316960,7-9
11046.854078,1-5
11047.553858,13-12
11048.032598,12-9
11048.660995,3-5
11049.570549,7-13
11049.757317,1-11
11054.950810,12-1
11060.317838,2-6
11063.869163,9-2
11064.254407,10-3
11068.436952,6-5
11070.407151,12-5
11072.175668,3-5
11076.525185,2-11
11078.519187,2-1
11078.633098,13-10
11078.851239,7-14
11093.310027,8-5
11102.823099,4-12
11107.656364,13-10
11115.074921,2-1
11119.321306,6-2
11120.880502,8-1
11124.251635,1-2
11126.449316,12-1
11127.067449,5-12
11127.676782,9-4
11136.135356,3-8
11138.924057,3-5
11143.409500,7-9
11144.567107,2-12
11145.763871,7-11
11146.061897,5-10
11148.564629,14-9
11158.949568,11-7
11168.245085,5-13
11172.014362,6-4
11179.244203,12-9
11181.869368,6-3
11186.930774,5-7
11190.625964,6-9
11193.364911,13-4
11194.033198,10-5
11197.152121,5-14
11198.564761,8-1
11205.322413,5-3
11211.884038,6-9
11217.135837,8-5
11219.052027,12-5
11219.903894,4-1
11219.966266,6-1
11220.691286,10-9
11221.598328,4-13
11223.804739,5-14
11223.807386,6-7
11224.083573,12-6
11224.292122,14-5
11226.921081,4-13
11231.243764,4-14
11237.143956,5-10
11245.258731,4-6
11245.376951,7-9
11248.114055,2-13
11250.921027,11-5
11253.651331,14-4
11254.056933,9-10
11254.819097,8-5
11261.173488,13-11
11264.750155,4-14
