2	60.0	1.0	20	45.8	1090237.0	172858.8	149521.5	18410.4	0.3	958552.9	84.4%	17176.0	1.5%	47325.4	4.2%	84026.0	7.4%	
3	60.0	1.0	20	59.5	1099747.0	182368.8	148259.6	17119.5	0.3	962485.6	84.8%	17243.3	1.5%	47325.4	4.2%	84026.0	7.4%	
4	60.0	1.0	20	67.8	1092863.0	175484.8	149481.9	18370.8	0.3	961498.5	84.7%	17170.9	1.5%	47325.4	4.2%	84026.0	7.4%	
5	60.0	1.0	20	67.9	1092863.0	175484.8	149481.9	18370.8	0.3	961498.5	84.7%	17170.9	1.5%	47325.4	4.2%	84026.0	7.4%	
0	180.0	1.0	20	43.1	1101293.9	182047.7	149613.9	17986.0	0.1	2932084.7	86.1%	18025.0	0.5%	47368.9	1.4%	84210.0	2.5%	
1	180.0	1.0	20	50.2	1093325.0	174078.8	148423.2	16795.3	0.1	2905913.6	85.3%	16834.3	0.5%	47368.9	1.4%	84210.0	2.5%	
2	180.0	1.0	20	45.6	1085718.6	166472.4	148546.3	16918.4	0.1	2917952.8	85.7%	16567.0	0.5%	47368.9	1.4%	84210.0	2.5%	
3	180.0	1.0	20	50.3	1093395.0	174148.8	148436.2	16808.3	0.1	2918950.7	85.7%	16865.8	0.5%	47368.9	1.4%	84210.0	2.5%	
4	180.0	1.0	20	52.2	1085788.6	166542.4	148509.0	16881.1	0.1	2919501.8	85.7%	16529.7	0.5%	47368.9	1.4%	84210.0	2.5%	
5	180.0	1.0	20	52.2	1085788.6	166542.4	148509.0	16881.1	0.1	2919501.8	85.7%	16529.7	0.5%	47368.9	1.4%	84210.0	2.5%	
0	10.0	1.0	40	66.9	1055469.0	140611.8	145140.1	14060.6	1.5	210892.5	55.7%	14064.0	3.7%	47296.7	12.5%	83811.0	22.1%	
1	10.0	1.0	40	186.7	1058924.4	143458.2	142663.2	11418.1	1.2	225135.3	59.5%	11427.8	3.0%	47296.7	12.5%	83871.0	22.2%	
2	10.0	1.0	40	189.9	1014415.0	99557.9	143744.7	12716.1	1.3	220171.7	58.2%	10081.0	2.7%	47296.7	12.5%	83811.0	22.1%	
3	10.0	1.0	40	195.1	1055236.3	140379.1	142889.6	11795.4	1.2	223912.3	59.2%	12059.1	3.2%	47296.7	12.5%	83811.0	22.1%	
4	10.0	1.0	40	352.3	1018337.1	103479.9	143597.0	12568.4	1.3	220885.2	58.4%	9792.7	2.6%	47296.7	12.5%	83811.0	22.1%	
5	10.0	1.0	40	352.2	1028005.9	113148.8	143681.1	12652.6	1.3	222685.6	58.8%	10076.8	2.7%	47296.7	12.5%	83811.0	22.1%	
0	60.0	1.0	40	152.2	999310.7	82091.6	139611.8	8396.0	0.1	1795305.3	79.1%	8435.0	0.4%	47338.7	2.1%	84013.0	3.7%	
1	60.0	1.0	40	185.4	999351.7	82132.6	139435.2	8219.4	0.1	1783618.7	78.6%	8258.4	0.4%	47338.7	2.1%	84013.0	3.7%	
2	60.0	1.0	40	171.6	999351.7	82132.6	139815.3	8599.6	0.2	1771455.9	78.0%	8449.0	0.4%	47338.7	2.1%	84013.0	3.7%	
3	60.0	1.0	40	185.9	999351.7	82132.6	139435.2	8219.4	0.1	1783618.7	78.6%	8258.4	0.4%	47338.7	2.1%	84013.0	3.7%	
4	60.0	1.0	40	207.3	999351.7	82132.6	139815.3	8599.6	0.2	1771455.9	78.0%	8449.0	0.4%	47338.7	2.1%	84013.0	3.7%	
5	60.0	1.0	40	207.0	999351.7	82132.6	139815.3	8599.6	0.2	1771455.9	78.0%	8449.0	0.4%	47338.7	2.1%	84013.0	3.7%	
0	180.0	1.0	40	169.1	997042.3	77796.2	139606.3	7965.0	0.0	5584451.7	82.0%	8004.0	0.1%	47399.8	0.7%	84210.0	1.2%	
1	180.0	1.0	40	180.4	1000257.7	81011.6	139681.8	8040.5	0.0	5527074.2	81.1%	8079.5	0.1%	47399.8	0.7%	84210.0	1.2%	
2	180.0	1.0	40	176.6	992597.4	73351.2	139416.3	7775.0	0.0	5574022.9	81.8%	7588.0	0.1%	47399.8	0.7%	84210.0	1.2%	
